4.84	-0.1737287932	-0.278997794
4.85	-0.17425274	-0.278562816
4.86	-0.1747719009	-0.2781265343
4.87	-0.1752862932	-0.2776889605
4.88	-0.1757959344	-0.2772501067
4.89	-0.1763008418	-0.2768099848
4.9	-0.1768010326	-0.2763686065
4.91	-0.1772965243	-0.2759259835
4.92	-0.177787334	-0.2754821277
4.93	-0.178273479	-0.2750370508
4.94	-0.1787549765	-0.2745907642
4.95	-0.1792318436	-0.2741432797
4.96	-0.1797040975	-0.2736946088
4.97	-0.1801717554	-0.2732447631
4.98	-0.1806348343	-0.2727937539
4.99	-0.1810933512	-0.2723415927
5	-0.1815473233	-0.2718882909
5.01	-0.1819967675	-0.2714338599
5.02	-0.1824417008	-0.2709783108
5.03	-0.1828821402	-0.2705216551
5.04	-0.1833181025	-0.2700639039
5.05	-0.1837496048	-0.2696050683
5.06	-0.1841766637	-0.2691451596
5.07	-0.1845992962	-0.2686841887
5.08	-0.1850175191	-0.2682221667
5.09	-0.1854313491	-0.2677591047
5.1	-0.1858408031	-0.2672950136
5.11	-0.1862458977	-0.2668299044
5.12	-0.1866466496	-0.2663637878
5.13	-0.1870430754	-0.2658966747
5.14	-0.1874351919	-0.265428576
5.15	-0.1878230156	-0.2649595023
5.16	-0.1882065631	-0.2644894645
5.17	-0.1885858509	-0.2640184731
5.18	-0.1889608956	-0.2635465388
5.19	-0.1893317137	-0.2630736721
5.2	-0.1896983215	-0.2625998837
5.21	-0.1900607355	-0.262125184
5.22	-0.1904189722	-0.2616495835
5.23	-0.1907730478	-0.2611730926
5.24	-0.1911229788	-0.2606957217
5.25	-0.1914687814	-0.2602174812
5.26	-0.1918104719	-0.2597383812
5.27	-0.1921480666	-0.2592584322
5.28	-0.1924815817	-0.2587776443
5.29	-0.1928110333	-0.2582960277
5.3	-0.1931364377	-0.2578135925
5.31	-0.1934578109	-0.2573303489
5.32	-0.1937751691	-0.2568463068
5.33	-0.1940885283	-0.2563614763
5.34	-0.1943979046	-0.2558758675
5.35	-0.1947033139	-0.2553894901
5.36	-0.1950047723	-0.2549023542
5.37	-0.1953022957	-0.2544144695
5.38	-0.1955959	-0.253925846
5.39	-0.195885601	-0.2534364933
5.4	-0.1961714148	-0.2529464212
5.41	-0.196453357	-0.2524556395
5.42	-0.1967314434	-0.2519641576
5.43	-0.1970056899	-0.2514719854
5.44	-0.1972761122	-0.2509791324
5.45	-0.1975427259	-0.250485608
5.46	-0.1978055468	-0.2499914219
5.47	-0.1980645904	-0.2494965835
